Country Name,IFS id,Year,Portfolio equity assets (stock),Portfolio equity liabilities (stock),FDI assets (stock),FDI liabilities (stock),Debt assets (stock),Debt liabilities (stock),financial derivatives (assets),financial derivatives (liab),FX Reserves minus gold,Total assets,Total liabilities,NFA,OFFICIAL IIP,NFA (alternative FDI or equity valuation),GDP (US$),NFA/GDP,current account (IFS or WEO),capital account balance,Portfolio debt assets,Portfolio debt liabilities,Other investment assets,Other investment liabilities,FDI assets (other),FDI liabilities (other),Exchange rate (period avg),Exchange rate (end of period),1.000000000000000
Korea,542,1980,28.750000000000000,76.402446250000000,142.000000000000000,867.000000000000000,5800.165333040500000,31998.638590010900000,0.000000000000000,0.000000000000000,2924.862788490150000,8895.778121530650000,32942.041036260900000,-24046.262914730200000,-2490.330000000000000,,64385.096286498200000,-0.373475606959259,-5312.200000000000000,4.000000000000000,0.000000000000000,267.000000000000000,2145.000000000000000,8101.890000000000000,,,607.432499999250000,659.899999998000000,1990.000000000000000
Korea,542,1981,55.000000000000000,107.601253750000000,184.000000000000000,969.000000000000000,6400.576751597190000,35808.122009401200000,0.000000000000000,0.000000000000000,2681.693515145880000,9321.270266743070000,36884.723263151200000,-27563.452996408100000,-4905.190000000000000,,72398.896766569000000,-0.380716478115394,-4606.600000000000000,-35.400000000000000,0.000000000000000,283.000000000000000,2178.000000000000000,10716.180000000000000,,,681.028333331833000,700.500000000000000,1991.000000000000000
Korea,542,1982,80.000000000000000,110.326605000000000,329.000000000000000,1038.000000000000000,7389.290247390240000,40519.285340207500000,0.000000000000000,0.000000000000000,2807.315633542240000,10605.605880932500000,41667.611945207500000,-31062.006064275000000,-7983.680000000000000,,77524.452838956800000,-0.400673657494891,-2550.500000000000000,-96.600000000000000,0.000000000000000,298.000000000000000,2522.000000000000000,13942.400000000000000,,,731.084166665917000,748.799999997000000,1992.000000000000000
Korea,542,1983,121.250000000000000,99.318081250000000,455.000000000000000,1107.000000000000000,8070.431660738860000,48361.172989798900000,0.000000000000000,0.000000000000000,2346.695582888060000,10993.377243626900000,49567.491071048900000,-38574.113827421900000,-8369.330000000000000,,85962.156971241500000,-0.448733665912162,-1524.100000000000000,-79.600000000000000,0.000000000000000,486.000000000000000,2363.000000000000000,14120.530000000000000,,,775.748333331250000,795.500000000000000,1993.000000000000000
Korea,542,1984,131.250000000000000,138.432162500000000,492.000000000000000,1217.000000000000000,7701.469684915830000,49172.367868551900000,0.000000000000000,0.000000000000000,2753.608093200000000,11078.327778115800000,50527.800031051900000,-39449.472252936100000,-9718.900000000000000,,94945.154476420300000,-0.415497478207099,-1293.100000000000000,-82.000000000000000,0.000000000000000,798.000000000000000,2266.000000000000000,15805.210000000000000,,,805.975833332333000,827.399999998000000,1994.000000000000000
Korea,542,1985,165.000000000000000,250.842850000000000,526.000000000000000,1451.000000000000000,9081.434793275850000,56723.965081482200000,0.000000000000000,0.000000000000000,2869.320713763110000,12641.755507039000000,58425.807931482200000,-45784.052424443300000,-12243.640000000000000,,98502.448219750700000,-0.464801162325457,-795.100000000000000,-92.700000000000000,0.000000000000000,1659.000000000000000,2479.000000000000000,17247.160000000000000,,,870.019999998500000,890.199999995000000,1995.000000000000000
Korea,542,1986,183.750000000000000,472.093350000000000,636.000000000000000,1886.000000000000000,9930.059789979830000,54968.061952410800000,0.000000000000000,0.000000000000000,3319.582400900000000,14069.392190879800000,57326.155302410800000,-43256.763111531000000,-11357.380000000000000,,113737.167275710000000,-0.380322142248123,4709.400000000000000,-96.200000000000000,0.000000000000000,1921.000000000000000,2685.000000000000000,15940.860000000000000,,,881.454166666333000,861.400000000000000,1996.000000000000000
Korea,542,1987,170.000000000000000,648.502462500000000,819.000000000000000,2487.000000000000000,10069.899242848300000,49141.012455532800000,0.000000000000000,0.000000000000000,3583.678585000000000,14642.577827848300000,52276.514918032800000,-37633.937090184400000,-6614.210000000000000,,143378.142219332000000,-0.262480295166708,10058.400000000000000,-209.100000000000000,0.000000000000000,1770.000000000000000,3038.000000000000000,12131.590000000000000,,,822.567500000000000,792.300000000000000,1997.000000000000000
Korea,542,1988,256.483135058034000,1248.958987500000000,970.000000000000000,3358.000000000000000,12404.084945447900000,44361.840632455400000,0.000000000000000,0.000000000000000,12346.693930000000000,25977.262010505900000,48968.799619955400000,-22991.537609449400000,6466.190000000000000,,192113.306340442000000,-0.119676965887549,14505.400000000000000,-353.400000000000000,22.000000000000000,1281.000000000000000,10723.000000000000000,10779.000000000000000,,,731.468333333333000,684.100000000000000,1998.000000000000000
Korea,542,1989,402.352314639402000,1338.080875000000000,1275.000000000000000,4116.000000000000000,14354.614945208900000,42972.087810252500000,0.000000000000000,0.000000000000000,15213.573445600000000,31245.540705448300000,48426.168685252500000,-17180.627979804300000,9451.770000000000000,,236232.961463089000000,-0.072727479998547,5344.200000000000000,-318.400000000000000,80.000000000000000,1280.000000000000000,10315.000000000000000,11745.000000000000000,,,671.455833333333000,679.600000000000000,1999.000000000000000
Korea,542,1990,375.821356042965000,1308.084926953810000,2095.000000000000000,4831.000000000000000,17928.552733969100000,47333.524614720200000,0.000000000000000,0.000000000000000,14792.998715800000000,35192.372805812100000,53472.609541674000000,-18280.236735861900000,8074.800000000000000,,270404.760531109000000,-0.067603235608564,-2014.400000000000000,-331.200000000000000,168.000000000000000,1799.000000000000000,11552.000000000000000,13232.000000000000000,,,707.764166666667000,716.400000000000000,2000.000000000000000
Korea,542,1991,429.271878449828000,1263.549144110200000,3452.000000000000000,5947.000000000000000,21438.112074703500000,55140.010991548000000,0.000000000000000,0.000000000000000,13701.099070300000000,39020.483023453400000,62350.560135658200000,-23330.077112204800000,-2894.900000000000000,,315575.302491751000000,-0.073928716626405,-8417.400000000000000,-329.500000000000000,206.000000000000000,4953.000000000000000,12979.000000000000000,21662.000000000000000,,,733.353333333333000,760.800000000000000,2001.000000000000000
Korea,542,1992,393.223947725053000,4068.288564707180000,4499.000000000000000,6482.000000000000000,25461.702814762100000,59702.729318299800000,0.000000000000000,0.000000000000000,17120.613750000000000,47474.540512487200000,70253.017883007000000,-22778.477370519800000,-3440.290000000000000,,338170.650344103000000,-0.067357937027775,-2239.900000000000000,-407.000000000000000,225.000000000000000,8386.000000000000000,16192.000000000000000,23610.000000000000000,,,780.650833333333000,788.400000000000000,2002.000000000000000
Korea,542,1993,685.834304161675000,13297.899029183900000,5555.000000000000000,6984.000000000000000,32152.329531255900000,66705.101070927300000,0.000000000000000,0.000000000000000,20228.159571160000000,58621.323406577500000,86987.000100111200000,-28365.676693533600000,-6944.040000000000000,,372209.363531127000000,-0.076208928288182,2972.900000000000000,-475.100000000000000,522.000000000000000,13122.000000000000000,20423.000000000000000,24284.000000000000000,,,802.670833333333000,808.099980000000000,2003.000000000000000
Korea,542,1994,1120.170832527720000,20041.171558450200000,7630.000000000000000,7715.000000000000000,46527.900000000000000,86235.477522102200000,0.000000000000000,0.000000000000000,25639.258339069100000,80917.329171596800000,113991.649080552000000,-33074.319908955500000,-9217.840000000000000,,435589.663273296000000,-0.075929992599949,-1105.500000000000000,-449.400000000000000,992.000000000000000,17918.000000000000000,26317.000000000000000,32401.000000000000000,,,803.445833333333000,788.700000000000000,2004.000000000000000
Korea,542,1995,1551.820819863870000,23210.115709783800000,10230.544000000000000,9564.033798782340000,62451.800000000000000,115005.276318271000000,0.000000000000000,0.000000000000000,32677.739287715200000,106911.904107579000000,147779.425826838000000,-40867.521719258500000,,,531139.328037616000000,-0.076943128783648,-8012.100000000000000,-487.600000000000000,,,,,,,771.273333333333000,774.700000000000000,2005.000000000000000
Korea,542,1996,2365.291675805240000,18532.468882006300000,13827.900000000000000,10821.156624989900000,77883.300000000000000,151066.163300797000000,0.000000000000000,0.000000000000000,34037.125598566700000,128113.617274372000000,180419.788807793000000,-52306.171533420900000,,,573001.168495376000000,-0.091284580921135,-22953.100000000000000,-597.600000000000000,,,,,,,804.453333333333000,844.200010000000000,2006.000000000000000
Korea,542,1997,2980.517735799290000,6961.011427674670000,16821.500000000000000,7988.572168770820000,86437.600000000000000,167259.194969981000000,0.000000000000000,0.000000000000000,20367.913819595500000,126607.531555395000000,182208.778566426000000,-55601.247011031600000,,,532239.425971947000000,-0.104466607127977,-8182.600000000000000,-607.600000000000000,,,,,,,951.289166666667000,1695.000000000000000,2007.000000000000000
Korea,542,1998,3531.963869640440000,24909.674318591300000,19086.700000000000000,26268.739534319500000,77312.000000000000000,157252.308432183000000,0.000000000000000,0.000000000000000,51974.523241486400000,151905.187111127000000,208430.722285094000000,-56525.535173966900000,,,357509.627025599000000,-0.158109127421957,42644.200000000000000,171.100000000000000,,,,,,,1401.436666666670000,1204.000000000000000,2008.000000000000000
Korea,542,1999,4708.177941157980000,62501.853112116600000,19191.300000000000000,59314.355546026800000,72394.700000000000000,146816.308475122000000,0.000000000000000,0.000000000000000,73987.289897525800000,170281.467838684000000,268632.517133265000000,-98351.049294581700000,,,461807.960296652000000,-0.212969584221553,24478.700000000000000,-389.300000000000000,,,,,,,1188.816666666670000,1138.000000000000000,2009.000000000000000
Korea,542,2000,4410.747848629550000,39065.150978453900000,21497.400000000000000,34006.515940947800000,71098.900000000000000,142513.654459158000000,0.000000000000000,0.000000000000000,96130.460082085000000,193137.507930715000000,215585.321378560000000,-22447.813447845100000,,,533385.118362096000000,-0.042085563835709,14802.900000000000000,-615.200000000000000,,,,,,,1130.957500000000000,1264.500000000000000,2010.000000000000000
Korea,542,2001,4087.738183023450000,70002.200000000000000,19966.900000000000000,53207.500000000000000,60927.500000000000000,125198.400000000000000,414.200000000000000,416.800000000000000,102753.282536324000000,188149.620719347000000,248824.900000000000000,-60675.279280652500000,-63782.617463675900000,,504584.069065615000000,-0.120248107303527,8428.100000000000000,-731.000000000000000,6772.600000000000000,36384.900000000000000,53911.400000000000000,88813.500000000000000,,,1290.994583333330000,1313.500000000000000,2011.000000000000000
Korea,542,2002,4483.078179988460000,75665.700000000000000,20734.500000000000000,62658.300000000000000,62676.600000000000000,137913.100000000000000,916.500000000000000,935.800000000000000,121345.248204063000000,210155.926384051000000,277172.900000000000000,-67016.973615948500000,-70354.751795936800000,,575929.757158103000000,-0.116363102935748,7541.900000000000000,-1086.800000000000000,9757.300000000000000,40535.400000000000000,52201.600000000000000,97377.700000000000000,,,1251.088333333330000,1186.200000000000000,2012.000000000000000
Korea,542,2003,8130.425499118110000,116758.200000000000000,24986.400000000000000,66069.700000000000000,74741.200000000000000,154028.700000000000000,776.900000000000000,898.700000000000000,155284.241006931000000,263919.166506049000000,337755.300000000000000,-73836.133493950900000,-81759.458993068900000,,643760.137684386000000,-0.114695100196077,15584.300000000000000,-1398.400000000000000,13978.400000000000000,48270.600000000000000,57483.200000000000000,105758.100000000000000,,,1191.614166666670000,1192.600000000000000,2013.000000000000000
Korea,542,2004,12959.189485879900000,156416.500000000000000,32165.600000000000000,87766.400000000000000,86020.700000000000000,168407.000000000000000,1078.300000000000000,904.400000000000000,198996.566258003000000,331220.355743883000000,413494.300000000000000,-82273.944256117200000,-88473.733741997000000,,721975.781132332000000,-0.113956653957395,32312.400000000000000,-1752.800000000000000,19362.100000000000000,53896.800000000000000,64336.700000000000000,114510.200000000000000,,,1145.319166666670000,1035.100000000000000,2014.000000000000000
Korea,542,2005,17819.184411698900000,249475.400000000000000,38683.100000000000000,104879.100000000000000,98724.300000000000000,183769.900000000000000,1009.100000000000000,1319.200000000000000,210317.177904026000000,366552.862315725000000,539443.600000000000000,-172890.737684275000000,-179476.022095974000000,,844865.754227217000000,-0.204636934115545,18606.500000000000000,-2340.400000000000000,29754.500000000000000,60980.800000000000000,66216.600000000000000,122789.100000000000000,,,1024.116666666670000,1011.600000000000000,2015.000000000000000
Korea,542,2006,36818.700000000000000,276388.100000000000000,49187.000000000000000,119142.900000000000000,124961.600000000000000,254309.600000000000000,1392.000000000000000,2423.200000000000000,238882.310363716000000,451241.610363716000000,652263.800000000000000,-201022.189636284000000,-200947.989636284000000,,951772.964781553000000,-0.211208131639273,14083.400000000000000,-3126.100000000000000,46701.800000000000000,76004.700000000000000,78259.800000000000000,178304.900000000000000,,,954.790515833333000,929.800000000000000,2016.000000000000000
Korea,542,2007,104857.600000000000000,320065.300000000000000,74776.500000000000000,121956.500000000000000,152595.800000000000000,379397.900000000000000,2338.300000000000000,4911.000000000000000,262150.153405217000000,596718.353405217000000,826330.700000000000000,-229612.346594783000000,-229538.046594783000000,,1049239.043073250000000,-0.218837021087437,21769.700000000000000,-2387.500000000000000,53748.500000000000000,136588.200000000000000,98847.300000000000000,242809.700000000000000,,,929.257261666667000,936.100000000000000,2017.000000000000000
Korea,542,2008,47878.900000000000000,124639.700000000000000,97910.600000000000000,94679.000000000000000,132101.900000000000000,312841.800000000000000,10356.000000000000000,15752.500000000000000,201144.482158381000000,489391.882158381000000,547913.000000000000000,-58521.117841619000000,-58445.417841619000000,,931405.022170867000000,-0.062831009548586,3196.700000000000000,109.300000000000000,27234.000000000000000,127512.300000000000000,104867.900000000000000,185329.500000000000000,,,1102.046666666670000,1259.500000000000000,2018.000000000000000
Korea,542,2009,72319.600000000000000,237083.200000000000000,120440.900000000000000,121095.500000000000000,134423.100000000000000,340014.524733213000000,28682.200000000000000,32598.800000000000000,269932.929664571000000,625798.729664571000000,730792.024733213000000,-104993.295068642000000,-104914.301068642000000,,834060.441840978000000,-0.125882118131506,32790.500000000000000,289.600000000000000,28826.400000000000000,154496.500000000000000,105596.700000000000000,185518.024733213000000,,,1276.930000000000000,1164.500000000000000,2019.000000000000000
Korea,542,2010,81930.100000000000000,317318.500000000000000,143157.200000000000000,134234.100000000000000,149832.900000000000000,352775.917778317000000,27581.600000000000000,27361.000000000000000,291491.103552761000000,693992.903552761000000,831689.517778317000000,-137696.614225556000000,-137616.970225556000000,,1014890.141871140000000,-0.135676373771536,29393.500000000000000,-217.900000000000000,30300.700000000000000,172120.000000000000000,119532.200000000000000,180655.917778317000000,,,1156.060987878790000,1134.800000000000000,2020.000000000000000
Korea,542,2011,71663.200000000000000,284283.600000000000000,171530.600000000000000,133664.600000000000000,177323.400000000000000,391190.972619050000000,26747.500000000000000,29073.000000000000000,304254.954851709000000,751519.654851709000000,838212.172619050000000,-86692.517767340900000,-84525.944767341000000,,1116247.397318640000000,-0.077664250752644,26068.200000000000000,-24.700000000000000,31784.100000000000000,192775.100000000000000,145539.300000000000000,198415.872619050000000,,,1108.292125000000000,1151.800000000000000,2021.000000000000000
Kosovo,967,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,8258.000000000000000
Kosovo,967,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,8259.000000000000000
Kosovo,967,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,8260.000000000000000
Kosovo,967,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,8261.000000000000000
Kosovo,967,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,8262.000000000000000
Kosovo,967,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,8263.000000000000000
Kosovo,967,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,8264.000000000000000
Kosovo,967,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,8265.000000000000000
Kosovo,967,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,8266.000000000000000
Kosovo,967,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,8267.000000000000000
Kosovo,967,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,8268.000000000000000
Kosovo,967,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,8269.000000000000000
Kosovo,967,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,8270.000000000000000
Kosovo,967,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,8271.000000000000000
Kosovo,967,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,8272.000000000000000
Kosovo,967,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,8273.000000000000000
Kosovo,967,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,8274.000000000000000
Kosovo,967,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,8275.000000000000000
Kosovo,967,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,8276.000000000000000
Kosovo,967,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,8277.000000000000000
Kosovo,967,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,8278.000000000000000
Kosovo,967,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,8279.000000000000000
Kosovo,967,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,8280.000000000000000
Kosovo,967,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,8281.000000000000000
Kosovo,967,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,8282.000000000000000
Kosovo,967,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,8283.000000000000000
Kosovo,967,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,8284.000000000000000
Kosovo,967,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,8285.000000000000000
Kosovo,967,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,8286.000000000000000
Kosovo,967,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,8287.000000000000000
Kosovo,967,2000,,,,,,,,,,,,,,,1831.892628642030000,,,,,,,,,,,,8288.000000000000000
Kosovo,967,2001,,,,,,,,,,,,,,,2525.718921129340000,,,,,,,,,,,,8289.000000000000000
Kosovo,967,2002,,,,,,,,,,,,,,,2676.494699062370000,,,,,,,,,,,,8290.000000000000000
Kosovo,967,2003,,,,,,,,,,,,,,,3314.768573212610000,,,,,,,,,,,,8291.000000000000000
Kosovo,967,2004,0.000000000000000,0.000000000000000,0.000000000000000,254.065824911418000,1560.484585897120000,75.284059090388200,,,497.006024855485000,2057.490610752610000,329.349884001806000,1728.140726750800000,,,3621.128358633330000,,-258.542466815644000,27.174839368319800,,,,,,,0.805365000000000,0.734160487482564,8292.000000000000000
Kosovo,967,2005,0.000000000000000,0.000000000000000,2.150239569521820,387.889335103305000,1758.028008099680000,165.600943870029000,0.000000000000000,0.000000000000000,456.757087607313000,2216.935335276520000,553.490278973333000,1663.445056303180000,,,3740.897621580000000,0.444664683338918,-307.734301842149000,23.561401283390500,,,,,,,0.804120000000000,0.847673137238281,8293.000000000000000
Kosovo,967,2006,0.000000000000000,0.000000000000000,9.169838362326400,757.697742481178000,2114.369618663770000,212.042944407316000,0.000000000000000,0.000000000000000,554.447121417733000,2677.986578443830000,969.740686888494000,1708.245891555340000,,,3918.142902607290000,0.435983560073473,-283.588839588827000,26.135341621984400,,,,,,,0.797140833333333,0.759301442672741,8294.000000000000000
Kosovo,967,2007,233.916690000000000,1.697610070220460,22.442753340000000,1360.921835551900000,2312.723826265840000,320.033638133133000,0.000000000000000,0.000000000000000,951.725447591793000,3520.808717197630000,1682.653083755250000,1838.155633442380000,1846.286624126370000,,4651.486393407460000,0.395175966987153,-484.615301619881000,22.639396910232500,,,,,,,0.730637500000000,0.679301677875144,8295.000000000000000
Kosovo,967,2008,156.566250000000000,2.061168599104060,56.167202790000000,1796.587298166790000,2380.538085061890000,457.637063287011000,0.000000000000000,0.000000000000000,892.061190236951000,3485.332728088840000,2256.285530052900000,1229.047198035940000,1269.811231367050000,,5668.098131920960000,0.216835906759329,-920.937919203895000,15.301483060129200,,,,,,,0.682674711239873,0.718545663576920,8296.000000000000000
Kosovo,967,2009,201.828060000000000,2.782207810695460,74.399787000000000,2279.562853001710000,2940.690532246000000,1068.560570830400000,0.000000000000000,0.000000000000000,830.206163102964000,4047.124542348960000,3350.905631642810000,696.218910706159000,696.427727273955000,,5449.180547125560000,0.127765799772117,-546.984499483835000,147.556178644151000,,,,,,,0.719843359785615,0.694155213105650,8297.000000000000000
Kosovo,967,2010,259.490040000000000,1.707044138744360,115.389288060000000,2620.062328942450000,3115.481272880910000,1142.693702227600000,0.000000000000000,0.000000000000000,846.409246434990000,4336.769847375900000,3764.463075308790000,572.306772067104000,573.133360433732000,,5593.715876058970000,0.102312449317737,-767.871363578836000,28.269151362962200,,,,,,,0.755044951989835,0.748390959437210,8298.000000000000000
Kosovo,967,2011,382.968491937377000,2.706756576436230,131.988409980000000,3050.705411026960000,3043.813255411610000,1116.697251224330000,0.000000000000000,0.000000000000000,741.536734992580000,4300.306892321570000,4170.109418827730000,130.197473493845000,132.466144303098000,,6451.830930218220000,0.020179926427403,-1028.244184665590000,43.029740318748200,,,,,,,0.719355253609154,0.772857253265322,8299.000000000000000
Kuwait,443,1970,,,,,,,,,117.069999978730000,,,,,,6295.362982540960000,,,,,,,,,,0.357142999357143,0.357142857270408,2023.000000000000000
Kuwait,443,1971,,,,,,,,,193.652482779320000,,,,,,7183.802534716850000,,,,,,,,,,0.356097713860093,0.328947368529259,2024.000000000000000
Kuwait,443,1972,,,,,,,,,268.963339879310000,,,,,,8573.986037966940000,,,,,,,,,,0.328948797864023,0.327750647414949,2025.000000000000000
Kuwait,443,1973,,,,,,,,,380.813348980260000,,,,,,9999.504305634740000,,,,,,,,,,0.296572315572002,0.296691885564958,2026.000000000000000
Kuwait,443,1974,0.000000000000000,0.000000000000000,0.000000000000000,26.430000000000000,1938.289639000000000,626.440000000000000,0.000000000000000,0.000000000000000,1249.225460244170000,3187.515099244170000,652.870000000000000,2534.645099244170000,,,10685.605030769100000,0.237201832928101,,,,,,,,,0.293151415666667,0.289636795542385,2027.000000000000000
Kuwait,443,1975,0.000000000000000,0.000000000000000,93.093100000000000,26.430000000000000,8396.190332110890000,553.290000000000000,0.000000000000000,0.000000000000000,1491.467162226420000,9980.750594337310000,579.720000000000000,9401.030594337310000,,,11505.768113392900000,0.817071098746928,5930.373300667760000,0.000000000000000,,,,,,,0.290032332333333,0.294152253292785,2028.000000000000000
Kuwait,443,1976,0.000000000000000,0.000000000000000,205.124970929605000,25.920000000000000,17490.288974958700000,853.950000000000000,0.000000000000000,0.000000000000000,1701.767903657320000,19397.181849545600000,879.870000000000000,18517.311849545600000,,,13418.235811587800000,1.380010912727760,6929.162786915980000,0.000000000000000,,,,,,,0.292387415666667,0.286952279918205,2029.000000000000000
Kuwait,443,1977,0.000000000000000,0.000000000000000,269.330012216679000,25.920000000000000,21733.639561711300000,1228.920000000000000,0.000000000000000,0.000000000000000,2883.139267800000000,24886.108841728000000,1254.840000000000000,23631.268841728000000,,,14450.230527577900000,1.635355837170090,4560.903961254660000,0.000000000000000,,,,,,,0.286565999000000,0.280088508046968,2030.000000000000000
Kuwait,443,1978,0.000000000000000,0.000000000000000,381.337596610000000,25.920000000000000,27339.836938782400000,2458.740000000000000,0.000000000000000,0.000000000000000,2500.413747011560000,30221.588282403900000,2484.660000000000000,27736.928282403900000,,,15842.584318898800000,1.750783061909680,6129.733318898770000,0.000000000000000,,,,,,,0.275052749000000,0.271798217077571,2031.000000000000000
Kuwait,443,1979,0.000000000000000,0.000000000000000,179.147469478937000,25.920000000000000,38260.135024999400000,3269.400000000000000,0.000000000000000,0.000000000000000,2870.050327310310000,41309.332821788700000,3295.320000000000000,38014.012821788700000,,,24857.984655797600000,1.529247577716350,14032.112650215300000,0.000000000000000,,,,,,,0.276366082333333,0.273112112596781,2032.000000000000000
Kuwait,443,1980,0.000000000000000,0.000000000000000,587.721352320466000,25.920000000000000,50787.076844434500000,4644.290000000000000,0.000000000000000,0.000000000000000,3928.506820989460000,55303.305017744400000,4670.210000000000000,50633.095017744400000,,,28723.662854795900000,1.762765956198040,15301.663132068400000,0.000000000000000,,,,,,,0.270297415666667,0.271296798771377,2033.000000000000000
Kuwait,443,1981,0.000000000000000,0.000000000000000,377.136435731432000,25.920000000000000,59736.615111450700000,9329.650000000000000,0.000000000000000,0.000000000000000,4067.478595554900000,64181.230142737100000,9355.570000000000000,54825.660142737100000,,,25248.815517947800000,2.171415134455120,13698.712080855700000,0.000000000000000,,,,,,,0.278785332333333,0.281412691791589,2034.000000000000000
Kuwait,443,1982,0.000000000000000,0.000000000000000,457.100796957886000,25.830000000000000,63824.684008047500000,11133.090000000000000,0.000000000000000,0.000000000000000,5913.212617976650000,70194.997422982000000,11158.920000000000000,59036.077422982000000,,,21583.059398080000000,2.735296990760900,4963.339382529110000,0.000000000000000,,,,,,,0.287910999000000,0.288700271461603,2035.000000000000000
Kuwait,443,1983,0.000000000000000,0.000000000000000,670.027294383126000,25.830000000000000,63409.556437807000000,11890.390000000000000,0.000000000000000,0.000000000000000,5192.112892767670000,69271.696624957800000,11916.220000000000000,57355.476624957800000,,,20317.264876139000000,2.822992020560660,5310.888253985640000,0.000000000000000,,,,,,,0.291476665666667,0.292560194345560,2036.000000000000000
Kuwait,443,1984,0.000000000000000,0.000000000000000,710.345773821368000,19.800000000000000,70847.189850813800000,10451.810000000000000,0.000000000000000,0.000000000000000,4590.196820800000000,76147.732445435100000,10471.610000000000000,65676.122445435100000,,,21456.673485714800000,3.060871597321940,6427.709529950870000,0.000000000000000,,,,,,,0.296061916166667,0.304460344040189,2037.000000000000000
Kuwait,443,1985,0.000000000000000,0.000000000000000,882.075348729341000,19.800000000000000,72423.232670405400000,8854.700000000000000,0.000000000000000,0.000000000000000,5470.716921656280000,78776.024940791000000,8874.500000000000000,69901.524940791000000,,,21540.167685687200000,3.245170880783740,4797.953140655440000,0.000000000000000,,,,,,,0.300753249916667,0.289008988179532,2038.000000000000000
Kuwait,443,1986,0.000000000000000,0.000000000000000,1324.497980367350000,5.270000000000000,79164.581446805600000,11144.000000000000000,0.000000000000000,0.000000000000000,5501.140157500000000,85990.219584673000000,11149.270000000000000,74840.949584673000000,,,17376.251817238200000,4.307082469329010,5616.070037307430000,0.000000000000000,,,,,,,0.290594666583333,0.292346371981524,2039.000000000000000
Kuwait,443,1987,0.000000000000000,0.000000000000000,2237.363178480120000,-1.050000000000000,83732.819275080400000,8867.400000000000000,0.000000000000000,0.000000000000000,4141.579155000000000,90111.761608560600000,8866.350000000000000,81245.411608560600000,,,20817.318319309900000,3.902779904806390,4561.060706784980000,,,,,,,,0.278663250000000,0.269898248360368,2040.000000000000000
Kuwait,443,1988,0.000000000000000,0.000000000000000,2629.648495769770000,15.270000000000000,90495.551139213000000,8701.800000000000000,0.000000000000000,0.000000000000000,1923.540913000000000,95048.740547982700000,8717.070000000000000,86331.670547982700000,,,19280.814634433300000,4.477594551103890,4601.668104687950000,,,,,,,,0.279029250000000,0.282613610671490,2041.000000000000000
Kuwait,443,1989,0.000000000000000,0.000000000000000,3510.720929960940000,18.930000000000000,98413.056138003200000,8017.300000000000000,0.000000000000000,0.000000000000000,3101.864384800000000,105025.641452764000000,8036.230000000000000,96989.411452764100000,,,23854.960885722800000,4.065796289392040,9136.106370057130000,,,,,,,,0.293779416666667,0.291970802919708,2042.000000000000000
Kuwait,443,1990,0.000000000000000,0.000000000000000,3749.926351950510000,13.360000000000000,98503.191514405000000,8100.000000000000000,0.000000000000000,0.000000000000000,1951.682163800000000,104204.800030156000000,8113.360000000000000,96091.440030155500000,,,18292.748248866900000,5.252979963582440,3886.221421018880000,,,,,,,,0.288455000000000,,2043.000000000000000
Kuwait,443,1991,0.000000000000000,0.000000000000000,3563.482951950510000,14.170000000000000,56254.413514405100000,3600.000000000000000,0.000000000000000,0.000000000000000,3409.016333400000000,63226.912799755600000,3614.170000000000000,59612.742799755600000,,,10826.297589819800000,5.506290798417620,-26478.480600000000000,,,,,,,,0.284268576951504,0.284268576951504,2044.000000000000000
Kuwait,443,1992,0.000000000000000,0.000000000000000,4589.204638416700000,0.000000000000000,44996.757216801900000,6300.000000000000000,0.000000000000000,0.000000000000000,5146.925000000000000,54732.886855218600000,6300.000000000000000,48432.886855218600000,,,19865.703141514800000,2.438015232091380,-450.169836802067000,,,,,,,,0.293222666666667,0.302700084756024,2045.000000000000000
